7091,321833,25.1189429131527575,8421.6873527975640172,8401.7580861989026744
7091,321834,21.7807099505358543,6763.6381760318718079,6761.1383484663974741
7092,321879,39.4722572884687395,15773.1148470970547351,15820.8034039996218780
7092,321880,36.5178486157090560,14297.5554865056819835,14210.0696033175245248
7095,321887,35.9537572629918500,13990.5719804763793945,13983.4598771116325224
7097,321908,39.6722212979088056,15854.3320367927353800,15827.1698046298133704
7097,321909,26.7465073870769814,9265.5702845756732131,9262.3027788842446171
7098,321917,37.5465799637582265,14799.6348492323977553,14807.8120121023912361
7098,321919,32.0077442128369469,11911.7830403645839397,10662.9311172603775049
7099,321933,40.1703660140326093,16200.5947475500270230,16165.2581177805368498
7101,321960,40.1065746387658351,16429.8862872456411424,16170.2794257438799832
7101,321961,41.6760214646776959,16967.9591195489047095,16950.6798378802632215
7105,321973,35.0889781738436497,13417.0763341013389436,13424.8601688481630845
7105,321975,23.6255176141972996,7586.9459591938184531,7591.1683305241513153
7108,321988,34.0384495013824164,12903.1848062474291510,12907.8813913624544512
7108,321990,23.9117529876335588,7711.4666900634765625,7708.6969573256619697
7109,322013,33.7470650662039020,13458.4536772228420887,12938.8333268575079273
7109,322014,43.5619888587719757,18162.5266544117657759,17488.2803852696306421
7110,322022,35.7945184006488262,11721.8226200500885170,11728.2679199590511416
7112,322040,39.5680746614145207,15903.0835662841800513,16222.0380328916871804
7114,322057,40.6025826777872680,18443.4368563565330987,18674.1982665662872023
7117,322068,39.8761656099306379,15707.8427338910532853,15719.9300218088228576
7118,322079,43.2956708418635472,17513.2592789615009679,17481.8098335813519952
7118,322088,34.8347292246153586,13071.5528349154410535,13084.4125565548474697
7120,322106,39.1996229896695922,15402.9679021260817535,15389.8961918922905170
7122,322113,42.7556071123041406,17399.7805748323407897,17377.0258380506274989
7122,322118,36.6044441728967342,14063.5941018828161759,14023.3015263184806827
7123,322179,32.9927183258882692,12199.8000755869306886,12186.7011742606882763
7124,322201,43.6434690073763747,17750.8493863720905210,17696.0822366846623481
7124,322204,33.7346937788701453,12439.6760657675476978,12432.5893264102942339
7124,322222,24.8950324221774828,7957.0473500627131216,7971.1534680689974266
7125,322252,33.6532491607040072,12350.1728205481213081,12356.5246859154394770
7127,322317,41.6315521341934200,16321.0842186712452531,16510.1322452905478713
7127,322319,43.0935692123943355,17161.7106244211972808,17184.3125701347162249
7127,322322,32.8248726672401290,11933.2673857456375117,11922.6111941518065578
7127,322323,26.1816798299600713,8564.1583984374992724,8453.5060108540419606
7127,322324,24.0580620064420252,7472.4515701869750046,7454.7474507098904724
7128,322332,36.7580670446591071,13941.0244492237507075,13926.0959977810853161
7131,322348,34.5404773308013944,12728.5753781719668041,12739.3193939883458370
7132,322355,40.3593620801825139,15890.0232860858632193,15709.9151751044810226
7132,322356,36.1442486831912717,13530.2886336050269165,13496.9351020871745277
7133,322381,39.3786812572315910,15161.6255793206037197,15127.7104061992122297
7135,322407,37.9428419922717097,14471.5890974783778802,14411.5515366813961009
7137,322430,37.8138247394043034,14316.7508963125728769,14299.5462471092778287
7137,322431,27.1081952485305919,8807.0856068370103458,8803.2104064995000954
7139,322480,39.0752105135289582,14963.8205813252043299,14948.2573848115844157
7139,322483,36.7538667065559750,13893.6169211647720658,13967.3747968836196378
7139,322484,36.5876564145642789,13726.4609662224265776,13465.1622320905098604
7139,322485,36.2901483406846097,13504.5027418870195106,13238.5298433102070703
7139,322487,35.5198131397207746,13091.2192595108699606,13079.5837849470790388
7139,322492,28.2442350146260921,9296.4381279298613663,9295.9475439658017422
7142,322510,34.8265004387889761,13499.8103637695312500,13215.9007210741601739
7144,322599,43.9864713989721494,17176.2608568031355389,17263.6793706434073101
7144,322602,41.7212648457181103,16187.0777504280813446,16069.1490544647858769
7144,322603,40.7699982407745836,15769.0430385044637660,15066.0292473505669477
7144,322605,37.6459930976275103,14077.6952612368768314,14046.2571634458072367
7144,322616,34.3628826136954331,12367.9157986111113132,12258.7863274649371306
7144,322617,30.2281252711214705,10249.9919583896626136,10239.8876621356412215
