RE-3_R3_CH31_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31578, eta max = -1.4152, phi min = -0.962647, phi max = -1.13175 OK
RE+3_R3_CH31_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.14146, eta max = 1.20565, phi min = -1.13175, phi max = -0.962647 OK
RE+3_R3_CH31_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20695, eta max = 1.31424, phi min = -1.13175, phi max = -0.962646 OK
RE+3_R3_CH31_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31578, eta max = 1.4152, phi min = -1.13175, phi max = -0.962647 OK
RE-3_R2_CH02_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42185, eta max = -1.54124, phi min = 0.259084, phi max = 0.0899821 OK
RE-3_R2_CH02_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54334, eta max = -1.66541, phi min = 0.259083, phi max = 0.0899827 OK
RE-3_R2_CH02_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.66786, eta max = -1.79445, phi min = 0.259082, phi max = 0.089984 OK
RE+3_R2_CH02_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42185, eta max = 1.54124, phi min = 0.0899821, phi max = 0.259084 OK
RE+3_R2_CH02_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54334, eta max = 1.66541, phi min = 0.0899827, phi max = 0.259083 OK
RE+3_R2_CH02_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.66786, eta max = 1.79445, phi min = 0.089984, phi max = 0.259082 OK
RE-3_R3_CH02_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.13778, eta max = -1.20187, phi min = 0.259084, phi max = 0.0899822 OK
RE-3_R3_CH02_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20317, eta max = -1.31033, phi min = 0.259084, phi max = 0.0899816 OK
RE-3_R3_CH02_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31186, eta max = -1.41119, phi min = 0.259084, phi max = 0.0899821 OK
RE+3_R3_CH02_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.13778, eta max = 1.20187, phi min = 0.0899822, phi max = 0.259084 OK
RE+3_R3_CH02_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20317, eta max = 1.31033, phi min = 0.0899816, phi max = 0.259084 OK
RE+3_R3_CH02_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31186, eta max = 1.41119, phi min = 0.0899821, phi max = 0.259084 OK
RE-3_R2_CH08_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42185, eta max = -1.54124, phi min = 1.30628, phi max = 1.13718 OK
RE-3_R2_CH08_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54334, eta max = -1.66541, phi min = 1.30628, phi max = 1.13718 OK
RE-3_R2_CH08_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.66786, eta max = -1.79445, phi min = 1.30628, phi max = 1.13718 OK
RE+3_R2_CH08_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42185, eta max = 1.54124, phi min = 1.13718, phi max = 1.30628 OK
RE+3_R2_CH08_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54334, eta max = 1.66541, phi min = 1.13718, phi max = 1.30628 OK
RE+3_R2_CH08_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.66786, eta max = 1.79445, phi min = 1.13718, phi max = 1.30628 OK
RE-3_R3_CH08_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.13778, eta max = -1.20187, phi min = 1.30628, phi max = 1.13718 OK
RE-3_R3_CH08_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20317, eta max = -1.31033, phi min = 1.30628, phi max = 1.13718 OK
RE-3_R3_CH08_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31186, eta max = -1.41119, phi min = 1.30628, phi max = 1.13718 OK
RE+3_R3_CH08_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.13778, eta max = 1.20187, phi min = 1.13718, phi max = 1.30628 OK
RE+3_R3_CH08_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20317, eta max = 1.31033, phi min = 1.13718, phi max = 1.30628 OK
RE+3_R3_CH08_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31186, eta max = 1.41119, phi min = 1.13718, phi max = 1.30628 OK
RE-3_R2_CH14_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42185, eta max = -1.54124, phi min = 2.35348, phi max = 2.18438 OK
RE-3_R2_CH14_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54334, eta max = -1.66541, phi min = 2.35348, phi max = 2.18438 OK
RE-3_R2_CH14_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.66786, eta max = -1.79445, phi min = 2.35348, phi max = 2.18438 OK
RE+3_R2_CH14_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42185, eta max = 1.54124, phi min = 2.18438, phi max = 2.35348 OK
RE+3_R2_CH14_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54334, eta max = 1.66541, phi min = 2.18438, phi max = 2.35348 OK
RE+3_R2_CH14_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.66786, eta max = 1.79445, phi min = 2.18438, phi max = 2.35348 OK
RE-3_R3_CH14_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.13778, eta max = -1.20187, phi min = 2.35348, phi max = 2.18438 OK
RE-3_R3_CH14_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20317, eta max = -1.31033, phi min = 2.35348, phi max = 2.18438 OK
RE-3_R3_CH14_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31186, eta max = -1.41119, phi min = 2.35348, phi max = 2.18438 OK
RE+3_R3_CH14_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.13778, eta max = 1.20187, phi min = 2.18438, phi max = 2.35348 OK
RE+3_R3_CH14_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20317, eta max = 1.31033, phi min = 2.18438, phi max = 2.35348 OK
RE+3_R3_CH14_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31186, eta max = 1.41119, phi min = 2.18438, phi max = 2.35348 OK
RE-3_R2_CH20_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42185, eta max = -1.54124, phi min = -2.88251, phi max = -3.05161 OK
RE-3_R2_CH20_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54334, eta max = -1.66541, phi min = -2.88251, phi max = -3.05161 OK
RE-3_R2_CH20_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.66786, eta max = -1.79445, phi min = -2.88251, phi max = -3.05161 OK
RE+3_R2_CH20_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42185, eta max = 1.54124, phi min = -3.05161, phi max = -2.88251 OK
RE+3_R2_CH20_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54334, eta max = 1.66541, phi min = -3.05161, phi max = -2.88251 OK
RE+3_R2_CH20_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.66786, eta max = 1.79445, phi min = -3.05161, phi max = -2.88251 OK
RE-3_R3_CH20_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.13778, eta max = -1.20187, phi min = -2.88251, phi max = -3.05161 OK
RE-3_R3_CH20_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20317, eta max = -1.31033, phi min = -2.88251, phi max = -3.05161 OK
RE-3_R3_CH20_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31186, eta max = -1.41119, phi min = -2.88251, phi max = -3.05161 OK
RE+3_R3_CH20_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.13778, eta max = 1.20187, phi min = -3.05161, phi max = -2.88251 OK
RE+3_R3_CH20_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20317, eta max = 1.31033, phi min = -3.05161, phi max = -2.88251 OK
RE+3_R3_CH20_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31186, eta max = 1.41119, phi min = -3.05161, phi max = -2.88251 OK
RE-3_R2_CH26_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42185, eta max = -1.54124, phi min = -1.83531, phi max = -2.00441 OK
RE-3_R2_CH26_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54334, eta max = -1.66541, phi min = -1.83531, phi max = -2.00441 OK
RE-3_R2_CH26_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.66786, eta max = -1.79445, phi min = -1.83531, phi max = -2.00441 OK
RE+3_R2_CH26_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42185, eta max = 1.54124, phi min = -2.00441, phi max = -1.83531 OK
RE+3_R2_CH26_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54334, eta max = 1.66541, phi min = -2.00441, phi max = -1.83531 OK
RE+3_R2_CH26_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.66786, eta max = 1.79445, phi min = -2.00441, phi max = -1.83531 OK
RE-3_R3_CH26_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.13778, eta max = -1.20187, phi min = -1.83531, phi max = -2.00441 OK
RE-3_R3_CH26_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20317, eta max = -1.31033, phi min = -1.83531, phi max = -2.00441 OK
RE-3_R3_CH26_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31186, eta max = -1.41119, phi min = -1.83531, phi max = -2.00441 OK
RE+3_R3_CH26_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.13778, eta max = 1.20187, phi min = -2.00441, phi max = -1.83531 OK
RE+3_R3_CH26_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20317, eta max = 1.31033, phi min = -2.00441, phi max = -1.83531 OK
RE+3_R3_CH26_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31186, eta max = 1.41119, phi min = -2.00441, phi max = -1.83531 OK
RE-3_R2_CH32_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42185, eta max = -1.54124, phi min = -0.788114, phi max = -0.957216 OK
RE-3_R2_CH32_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54334, eta max = -1.66541, phi min = -0.788114, phi max = -0.957215 OK
RE-3_R2_CH32_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.66786, eta max = -1.79445, phi min = -0.788116, phi max = -0.957214 OK
RE+3_R2_CH32_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42185, eta max = 1.54124, phi min = -0.957216, phi max = -0.788114 OK
RE+3_R2_CH32_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54334, eta max = 1.66541, phi min = -0.957215, phi max = -0.788114 OK
RE+3_R2_CH32_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.66786, eta max = 1.79445, phi min = -0.957214, phi max = -0.788116 OK
RE-3_R3_CH32_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.13778, eta max = -1.20187, phi min = -0.788114, phi max = -0.957215 OK
RE-3_R3_CH32_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20317, eta max = -1.31033, phi min = -0.788113, phi max = -0.957216 OK
RE-3_R3_CH32_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31186, eta max = -1.41119, phi min = -0.788114, phi max = -0.957215 OK
RE+3_R3_CH32_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.13778, eta max = 1.20187, phi min = -0.957215, phi max = -0.788114 OK
RE+3_R3_CH32_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20317, eta max = 1.31033, phi min = -0.957216, phi max = -0.788113 OK
RE+3_R3_CH32_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31186, eta max = 1.41119, phi min = -0.957215, phi max = -0.788114 OK
RE-3_R2_CH03_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42587, eta max = -1.54537, phi min = 0.433617, phi max = 0.264515 OK
RE-3_R2_CH03_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54747, eta max = -1.66962, phi min = 0.433616, phi max = 0.264516 OK
RE-3_R2_CH03_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.67207, eta max = -1.79873, phi min = 0.433615, phi max = 0.264517 OK
RE+3_R2_CH03_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42587, eta max = 1.54537, phi min = 0.264515, phi max = 0.433617 OK
RE+3_R2_CH03_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54747, eta max = 1.66962, phi min = 0.264516, phi max = 0.433616 OK
RE+3_R2_CH03_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.67207, eta max = 1.79873, phi min = 0.264517, phi max = 0.433615 OK
RE-3_R3_CH03_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.14146, eta max = -1.20565, phi min = 0.433616, phi max = 0.264515 OK
RE-3_R3_CH03_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20695, eta max = -1.31424, phi min = 0.433617, phi max = 0.264515 OK
RE-3_R3_CH03_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31578, eta max = -1.4152, phi min = 0.433617, phi max = 0.264515 OK
RE+3_R3_CH03_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.14146, eta max = 1.20565, phi min = 0.264515, phi max = 0.433617 OK
RE+3_R3_CH03_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20695, eta max = 1.31424, phi min = 0.264515, phi max = 0.433617 OK
RE+3_R3_CH03_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31578, eta max = 1.4152, phi min = 0.264515, phi max = 0.433617 OK
RE-3_R2_CH09_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42587, eta max = -1.54537, phi min = 1.48081, phi max = 1.31171 OK
RE-3_R2_CH09_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54747, eta max = -1.66962, phi min = 1.48081, phi max = 1.31171 OK
RE-3_R2_CH09_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.67207, eta max = -1.79873, phi min = 1.48081, phi max = 1.31171 OK
RE+3_R2_CH09_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42587, eta max = 1.54537, phi min = 1.31171, phi max = 1.48081 OK
RE+3_R2_CH09_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54747, eta max = 1.66962, phi min = 1.31171, phi max = 1.48081 OK
RE+3_R2_CH09_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.67207, eta max = 1.79873, phi min = 1.31171, phi max = 1.48081 OK
RE-3_R3_CH09_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.14146, eta max = -1.20565, phi min = 1.48081, phi max = 1.31171 OK
RE-3_R3_CH09_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20695, eta max = -1.31424, phi min = 1.48081, phi max = 1.31171 OK
RE-3_R3_CH09_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31578, eta max = -1.4152, phi min = 1.48081, phi max = 1.31171 OK
RE+3_R3_CH09_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.14146, eta max = 1.20565, phi min = 1.31171, phi max = 1.48081 OK
RE+3_R3_CH09_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20695, eta max = 1.31424, phi min = 1.31171, phi max = 1.48081 OK
RE+3_R3_CH09_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31578, eta max = 1.4152, phi min = 1.31171, phi max = 1.48081 OK
RE-3_R2_CH15_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42587, eta max = -1.54537, phi min = 2.52801, phi max = 2.35891 OK
RE-3_R2_CH15_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54747, eta max = -1.66962, phi min = 2.52801, phi max = 2.35891 OK
RE-3_R2_CH15_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.67207, eta max = -1.79873, phi min = 2.52801, phi max = 2.35891 OK
RE+3_R2_CH15_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42587, eta max = 1.54537, phi min = 2.35891, phi max = 2.52801 OK
RE+3_R2_CH15_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54747, eta max = 1.66962, phi min = 2.35891, phi max = 2.52801 OK
RE+3_R2_CH15_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.67207, eta max = 1.79873, phi min = 2.35891, phi max = 2.52801 OK
RE-3_R3_CH15_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.14146, eta max = -1.20565, phi min = 2.52801, phi max = 2.35891 OK
RE-3_R3_CH15_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20695, eta max = -1.31424, phi min = 2.52801, phi max = 2.35891 OK
RE-3_R3_CH15_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31578, eta max = -1.4152, phi min = 2.52801, phi max = 2.35891 OK
RE+3_R3_CH15_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.14146, eta max = 1.20565, phi min = 2.35891, phi max = 2.52801 OK
RE+3_R3_CH15_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20695, eta max = 1.31424, phi min = 2.35891, phi max = 2.52801 OK
RE+3_R3_CH15_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31578, eta max = 1.4152, phi min = 2.35891, phi max = 2.52801 OK
RE-3_R2_CH21_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42587, eta max = -1.54537, phi min = -2.70798, phi max = -2.87708 OK
RE-3_R2_CH21_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54747, eta max = -1.66962, phi min = -2.70798, phi max = -2.87708 OK
RE-3_R2_CH21_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.67207, eta max = -1.79873, phi min = -2.70798, phi max = -2.87708 OK
RE+3_R2_CH21_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42587, eta max = 1.54537, phi min = -2.87708, phi max = -2.70798 OK
RE+3_R2_CH21_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54747, eta max = 1.66962, phi min = -2.87708, phi max = -2.70798 OK
RE+3_R2_CH21_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.67207, eta max = 1.79873, phi min = -2.87708, phi max = -2.70798 OK
RE-3_R3_CH21_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.14146, eta max = -1.20565, phi min = -2.70798, phi max = -2.87708 OK
RE-3_R3_CH21_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20695, eta max = -1.31424, phi min = -2.70798, phi max = -2.87708 OK
RE-3_R3_CH21_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31578, eta max = -1.4152, phi min = -2.70798, phi max = -2.87708 OK
RE+3_R3_CH21_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.14146, eta max = 1.20565, phi min = -2.87708, phi max = -2.70798 OK
RE+3_R3_CH21_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20695, eta max = 1.31424, phi min = -2.87708, phi max = -2.70798 OK
RE+3_R3_CH21_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31578, eta max = 1.4152, phi min = -2.87708, phi max = -2.70798 OK
RE-3_R2_CH27_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42587, eta max = -1.54537, phi min = -1.66078, phi max = -1.82988 OK
RE-3_R2_CH27_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54747, eta max = -1.66962, phi min = -1.66078, phi max = -1.82988 OK
RE-3_R2_CH27_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.67207, eta max = -1.79873, phi min = -1.66078, phi max = -1.82988 OK
RE+3_R2_CH27_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42587, eta max = 1.54537, phi min = -1.82988, phi max = -1.66078 OK
RE+3_R2_CH27_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54747, eta max = 1.66962, phi min = -1.82988, phi max = -1.66078 OK
RE+3_R2_CH27_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.67207, eta max = 1.79873, phi min = -1.82988, phi max = -1.66078 OK
RE-3_R3_CH27_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.14146, eta max = -1.20565, phi min = -1.66078, phi max = -1.82988 OK
RE-3_R3_CH27_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20695, eta max = -1.31424, phi min = -1.66078, phi max = -1.82988 OK
RE-3_R3_CH27_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31578, eta max = -1.4152, phi min = -1.66078, phi max = -1.82988 OK
RE+3_R3_CH27_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.14146, eta max = 1.20565, phi min = -1.82988, phi max = -1.66078 OK
RE+3_R3_CH27_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20695, eta max = 1.31424, phi min = -1.82988, phi max = -1.66078 OK
RE+3_R3_CH27_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31578, eta max = 1.4152, phi min = -1.82988, phi max = -1.66078 OK
RE-3_R2_CH33_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42587, eta max = -1.54537, phi min = -0.613581, phi max = -0.782683 OK
RE-3_R2_CH33_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54747, eta max = -1.66962, phi min = -0.613581, phi max = -0.782682 OK
RE-3_R2_CH33_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.67207, eta max = -1.79873, phi min = -0.613583, phi max = -0.782681 OK
RE+3_R2_CH33_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42587, eta max = 1.54537, phi min = -0.782683, phi max = -0.613581 OK
RE+3_R2_CH33_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54747, eta max = 1.66962, phi min = -0.782682, phi max = -0.613581 OK
RE+3_R2_CH33_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.67207, eta max = 1.79873, phi min = -0.782681, phi max = -0.613583 OK
RE-3_R3_CH33_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.14146, eta max = -1.20565, phi min = -0.613581, phi max = -0.782682 OK
RE-3_R3_CH33_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20695, eta max = -1.31424, phi min = -0.61358, phi max = -0.782683 OK
RE-3_R3_CH33_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31578, eta max = -1.4152, phi min = -0.613581, phi max = -0.782682 OK
RE+3_R3_CH33_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.14146, eta max = 1.20565, phi min = -0.782682, phi max = -0.613581 OK
RE+3_R3_CH33_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20695, eta max = 1.31424, phi min = -0.782683, phi max = -0.61358 OK
RE+3_R3_CH33_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31578, eta max = 1.4152, phi min = -0.782682, phi max = -0.613581 OK
RE-3_R2_CH04_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42185, eta max = -1.54124, phi min = 0.60815, phi max = 0.439048 OK
RE-3_R2_CH04_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54334, eta max = -1.66541, phi min = 0.608149, phi max = 0.439049 OK
RE-3_R2_CH04_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.66786, eta max = -1.79445, phi min = 0.608148, phi max = 0.43905 OK
RE+3_R2_CH04_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42185, eta max = 1.54124, phi min = 0.439048, phi max = 0.60815 OK
RE+3_R2_CH04_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = 1.54334, eta max = 1.66541, phi min = 0.439049, phi max = 0.608149 OK
RE+3_R2_CH04_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = 1.66786, eta max = 1.79445, phi min = 0.43905, phi max = 0.608148 OK
RE-3_R3_CH04_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = -1.13778, eta max = -1.20187, phi min = 0.60815, phi max = 0.439048 OK
RE-3_R3_CH04_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = -1.20317, eta max = -1.31033, phi min = 0.60815, phi max = 0.439047 OK
RE-3_R3_CH04_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = -1.31186, eta max = -1.41119, phi min = 0.60815, phi max = 0.439048 OK
RE+3_R3_CH04_A ,  distance to beam line  = 667.585, distance to beam line max = 693.535, eta min = 1.13778, eta max = 1.20187, phi min = 0.439048, phi max = 0.60815 OK
RE+3_R3_CH04_B ,  distance to beam line  = 602.776, distance to beam line max = 640.726, eta min = 1.20317, eta max = 1.31033, phi min = 0.439047, phi max = 0.60815 OK
RE+3_R3_CH04_C ,  distance to beam line  = 533.621, distance to beam line max = 563.821, eta min = 1.31186, eta max = 1.41119, phi min = 0.439048, phi max = 0.60815 OK
RE-3_R2_CH10_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = -1.42185, eta max = -1.54124, phi min = 1.65535, phi max = 1.48625 OK
RE-3_R2_CH10_B ,  distance to beam line  = 407.794, distance to beam line max = 434.744, eta min = -1.54334, eta max = -1.66541, phi min = 1.65535, phi max = 1.48625 OK
RE-3_R2_CH10_C ,  distance to beam line  = 355.81, distance to beam line max = 379.76, eta min = -1.66786, eta max = -1.79445, phi min = 1.65535, phi max = 1.48625 OK
RE+3_R2_CH10_A ,  distance to beam line  = 466.545, distance to beam line max = 497.395, eta min = 1.42185, eta max = 1.54124, phi min = 1.48625, phi max = 1.65535 OK
